Unique_Patient_Identifier	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22a	SBS22b	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40a	SBS40b	SBS40c	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95	SBS96	SBS97	SBS98	SBS99	SBS1_prop	SBS2_prop	SBS3_prop	SBS4_prop	SBS5_prop	SBS6_prop	SBS7a_prop	SBS7b_prop	SBS7c_prop	SBS7d_prop	SBS8_prop	SBS9_prop	SBS10a_prop	SBS10b_prop	SBS10c_prop	SBS10d_prop	SBS11_prop	SBS12_prop	SBS13_prop	SBS14_prop	SBS15_prop	SBS16_prop	SBS17a_prop	SBS17b_prop	SBS18_prop	SBS19_prop	SBS20_prop	SBS21_prop	SBS22a_prop	SBS22b_prop	SBS23_prop	SBS24_prop	SBS25_prop	SBS26_prop	SBS27_prop	SBS28_prop	SBS29_prop	SBS30_prop	SBS31_prop	SBS32_prop	SBS33_prop	SBS34_prop	SBS35_prop	SBS36_prop	SBS37_prop	SBS38_prop	SBS39_prop	SBS40a_prop	SBS40b_prop	SBS40c_prop	SBS41_prop	SBS42_prop	SBS43_prop	SBS44_prop	SBS45_prop	SBS46_prop	SBS47_prop	SBS48_prop	SBS49_prop	SBS50_prop	SBS51_prop	SBS52_prop	SBS53_prop	SBS54_prop	SBS55_prop	SBS56_prop	SBS57_prop	SBS58_prop	SBS59_prop	SBS60_prop	SBS84_prop	SBS85_prop	SBS86_prop	SBS87_prop	SBS88_prop	SBS89_prop	SBS90_prop	SBS91_prop	SBS92_prop	SBS93_prop	SBS94_prop	SBS95_prop	SBS96_prop	SBS97_prop	SBS98_prop	SBS99_prop
TCGA-ZU-A8S4	4.53324325523727	1.09771109980482	0.0697310944008356	0.0988866852197194	0.172507881708943	0	0	0	0	0	0	0.261422031760034	0	0	0.0813651143968312	0	0	0	1.6005286614631	0	0	1.33088465290432	0	0	0.830244888099742	0	0	0	0	0	0	4.31862428781394	0	0	0	0	0.038838232168595	0	0	0	0	0	0	0	0	0	0	0.196122356338932	2.34372209272891	0	0	5.34446185922308	0.0706183076312117	0	0.030917157498812	0	0	0	0	0.0878026838457809	0	0	0	0	0	0.632466652987293	0	0	1.20467142601766	0	0	0	1.67387484517568	5.52291474637197	0	0	0	0	0	0	0	0	0	0	1.31490684864338	2.90287562876734	0.126770878309034	0.0306971835431651	0.00195001052997352	0.00276533846355808	0.00482413460919144	0	0	0	0	0	0	0.0073105939191029	0	0	0.002275352641596	0	0	0	0.0447583358642951	0	0	0.037217816666197	0	0	0.0232175658242901	0	0	0	0	0	0	0.120769118979089	0	0	0	0	0.00108610028775641	0	0	0	0	0	0	0	0	0	0	0.0054845067800851	0.065541532072931	0	0	0.149456379425503	0.00197482119953824	0	0.000864589652544028	0	0	0	0	0.00245537746869433	0	0	0	0	0	0.0176867528579553	0	0	0.0336882991164486	0	0	0	0.0468094413546341	0.154446764447201	0	0	0	0	0	0	0	0	0	0	0.0367710018438799	0.0811781041433361
borad_1	3.79916189069117	0.190408371427406	0.00778510419644262	0.00312730933866411	0.0141983019278239	0	0	0	0	0	0	0	0	0	0	0	0	0.325575790047738	1.91322689793555	0	0	0	0	0	0	0	0	0	0	0	0	1.50147675369436	0	0	0	0	0	0	0	0.0167729015010604	0	0	0	0	0	0.082383204432796	0	0.82282179500043	0.01979267962261	0.0685941585076284	0	5.129748655108	0	0	0.0068933715770579	0	0	1.06087133373797	0	0.466793097740837	0	0	1.7841445464946	3.95606202708947	0	0	0	1.11605034831577	0	1.45970680765587	0	0	0	8.44869605434879	0	0	0	0	0	0	0	0	0	0.322728815349017	0	0	0.116836102000885	0.00585565252179018	0.000239416285526493	9.61745362248851e-05	0.000436642159509765	0	0	0	0	0	0	0	0	0	0	0	0	0.0100124730952478	0.0588377066915063	0	0	0	0	0	0	0	0	0	0	0	0	0.0461751028763551	0	0	0	0	0	0	0	0.000515819143014242	0	0	0	0	0	0.00253354101594203	0	0.0253043418351757	0.000608686758235881	0.00210948475759851	0	0.157755803609113	0	0	0.000211992720468308	0	0	0.0326251091489746	0	0.0143553466659552	0	0	0.0548680209520219	0.121661271569232	0	0	0	0.034322036303176	0	0.0448905464883048	0	0	0	0.259823809140386	0	0	0	0	0	0	0	0	0	0.00992491972535627	0	0
borad_2	5.89145311161244	3.05584261912719	0	0	0	0	0	0	0	0	0	0	0	0	0.0291214451213013	0	0	0	0	0	0	0	0	0	0.0220668559381148	0	0	0	0	0	0	0.797168676042993	0	0	0	0	0.0772428659978814	0	0	0	0	0	0	0	0	1.60967974492131	0	0	0	0	0	4.11792822398731	0.00243959657259891	0	0.833836029791506	0	0	0	0	0.751638910831703	0.428342330710983	0	0.519537700720015	1.13691279789464	0	0.971774901099852	0	0.214430108463154	0	0	0	0	0	19.2507843818144	0	0	0	0	0	0	0	0	0	1.20439436084058	1.85290537527897	1.49143311827963	0.133113310503298	0.0690446515830387	0	0	0	0	0	0	0	0	0	0	0	0	0.000657978921888694	0	0	0	0	0	0	0	0	0	0.000498585355883089	0	0	0	0	0	0	0.0180114751806234	0	0	0	0	0.00174524916195532	0	0	0	0	0	0	0	0	0.0363696011217063	0	0	0	0	0	0.093041741642563	5.51209981508725e-05	0	0.0188399486917237	0	0	0	0	0.016982761608794	0.00967809886448068	0	0.0117385952096944	0.0256877587607419	0	0.0219565821366629	0	0.00484490007275976	0	0	0	0	0	0.434958165719351	0	0	0	0	0	0	0	0	0	0.0272124580278829	0.0418651161063446	0.0336979003324569
borad_3	0.91143895644354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.717864378173294	0	0	1.39370623864578	0	1.42796454863299	0	0	0	0	2.51548166573101	0	0	9.47202846698599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00570219542973473	0	0.0184742651393254	0	0	0	0	0	0	0	0	0	2.40633982749503	0	1.36037629156875	0.0920263162773167	0	0	0	0	0	0	0	0.92337839573105	8.86702262112476	0	0	0	0	0	0	0	0	0.126974830503997	2.54147357099204	5.40488548917412	0.174061495385761	0.0237606354421943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187142689766846	0	0	0.0363330375730167	0	0.0372261299833391	0	0	0	0	0.0655770113822874	0	0	0.24692977375066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148652617784465	0	0.000481612373417508	0	0	0	0	0	0	0	0	0	0.0627317528913239	0	0.0354641469948751	0.00239906769037565	0	0	0	0	0	0	0	0.0240718890508855	0.231157655121895	0	0	0	0	0	0	0	0	0.00331015328740426	0.0662546038650195	0.140901936226409	0.00453767277242824
borad_4	9.11834727776858	0.196222440115873	0.0279083304382278	0	2.30075043254744	0	0	0	0	0	0	1.24940189536338	0	0	2.20060452326289	0.854277746975036	0	0.0176921003205555	1.97307981787508	0	0	0	0.85844904683343	0.955369715897461	0	0	0	0	0	0	0	1.14581636274941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154961883894829	0	0.176218222679537	0	0.382155678734587	0	7.76352825361976	0	0	0.0745228237223667	0.871597638769064	0	0	0	2.9853570783589	0	0.364124498758756	0	2.84050689264655	0.288470757278152	1.53179423511546	0	0.395457350892552	0	0	0	0	1.42825509004397	2.36941939633559	0	0	0	0	0	0	0	0	0	0	0.253458100319534	0.707008261164494	0.210433061217484	0.00452841808885924	0.000644067968534595	0	0.0530966788026186	0	0	0	0	0	0	0.0288336753934845	0	0	0.0507855132353082	0.0197150071114559	0	0.000408297986072363	0.0455347020083552	0	0	0	0.019811272297648	0.022048005826773	0	0	0	0	0	0	0	0.026443130258299	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57620768398693e-05	0	0.00406676110386465	0	0.00881938216301895	0	0.179166571143958	0	0	0.00171983644061276	0.0201147152755724	0	0	0	0.0688960191676408	0	0.00840325890251005	0	0.0655531690799185	0.00665732316137699	0.0353507209400258	0	0.00912635792367423	0	0	0	0	0.0329612463357457	0.0546814199646275	0	0	0	0	0	0	0	0	0	0	0.00584930166792902	0.0163163244577919
borad_5	8.46100683288823	0	14.5233409827861	15.2777763448001	0	0	0	0	0	0	0	0	0	0	0.161381571150924	0	0	0.00578403183882321	0.493358663339855	0	0	0	1.10158585806425	0	0	0	0	0	3.54641116460681	0	0	11.902911285029	0	0	0.140037826433799	0	0.355866316586198	0	0	0.0613771473382115	0	0	0	0	0	3.23931059902509	0	0	0	18.4331952013581	0	6.34313582380578	0.211273315161598	0	3.52167425969996	0	0	1.05933778704179	0	1.33234352351033	0.0170220360037562	0.0558187736069505	0.11495747536696	0	0	0.0627580578083373	0	0	0.244809795960969	0.454798836762935	0	0	6.00454112436134	9.0065994767454	0	0	0	0	0	0	0	0	0.340349086201146	3.44665431073975	0	0.0694938969147615	0.0769259984921392	0	0.13204368328837	0.138902878023342	0	0	0	0	0	0	0	0	0	0	0.00146725309933088	0	0	5.25874087209447e-05	0.00448553092341733	0	0	0	0.0100154265006645	0	0	0	0	0	0.0322433518007127	0	0	0.108219193489488	0	0	0.00127319949479483	0	0.0032354744859328	0	0	0.000558030319185943	0	0	0	0	0	0.0294512470179761	0	0	0	0.167591395949852	0	0.0576706846424979	0.00192086013456184	0	0.032018448175512	0	0	0.00963131440715613	0	0.0121134349498665	0.000154761382636905	0.000507494554623303	0.00104517331700584	0	0	0.000570585316344173	0	0	0.00222576796909711	0.00413495170516362	0	0	0.0545922406873809	0.0818864316566107	0	0	0	0	0	0	0	0	0.00309439453353721	0.0313363798833365	0	0.000631826390743258
borad_6	6.81921041045582	5.91466354890148	0.0227172442608501	0.00444213393133189	2.34647611046397	0	0	0	0	0	0	0	0	0	0.361025596378945	0	0	0.0211056802843011	2.01245199946267	0	0	0.207879425532322	0	0	2.84331053874105	0	0	0	0	0	0	1.80720263656571	0	0	0	0	0.693813299451499	0	0	0.0134654584232581	0	0	0	0	0	0	0	0.816261334091748	0	0	0	0.00359661542467515	0	0	0	1.11441613693588	0	0	0	1.82515640426763	0.434533292501501	0	0	0	0	0.437669396225539	0	0.34555304048873	0	0	0	0	0	0.149314613316694	0	0	0	0	0	0	0	0	0.285286133929565	0	0	0	0.239442342278335	0.207681066970126	0.000797668622687859	0.000155976262530529	0.0823916116634526	0	0	0	0	0	0	0	0	0	0.0126766603779907	0	0	0.000741081916889104	0.0706630520940105	0	0	0.00729925219562286	0	0	0.0998369157486258	0	0	0	0	0	0	0.0634561490590451	0	0	0	0	0.0243618060633242	0	0	0.000472811470925258	0	0	0	0	0	0	0	0.028661313257982	0	0	0	0.000126287644715899	0	0	0	0.0391303969285885	0	0	0	0.0640865581434569	0.015257729721163	0	0	0	0	0.0153678474585715	0	0.0121333738682058	0	0	0	0	0	0.00524287103593615	0	0	0	0	0	0	0	0	0.010017227217815	0	0	0
chan-on_00990196T	21.370316300431	1.22526037851213	0	0	8.11589962814241	0	0	0	0	0	0	0	0	0	0.0425445019162925	1.46359788673121	0	3.07808843873768	0.647371952282682	0	0	2.2127912169296	0	0	0	0	0	0	0.195595645192763	0	0	7.13400608803531	0	0	0	0	0	0	0	0.520501528183276	0	0	0	0	0	0	0	0.0312598862412733	0.0177012544191425	0	0	22.3309081825388	0	0	0	0.0065037710910933	0	0	0	0	0	0.779229724767406	0	2.92870792587893	0	0.44120568048749	1.36954327336029	0	0	0	0	0	0.583553821088399	7.83366855314538	0	0	0	0	0	0	0	0	0.434770409319576	0	4.04917602888374	10.1639358683569	0.220366749525778	0.0126346584271191	0	0	0.0836896560344847	0	0	0	0	0	0	0	0	0	0.000438711035704115	0.0150923507344274	0	0.0317406787275216	0.00667557984884924	0	0	0.0228178938017933	0	0	0	0	0	0	0.00201694612033689	0	0	0.0735645514374416	0	0	0	0	0	0	0	0.00536731549858414	0	0	0	0	0	0	0	0.000322346165807385	0.000182532061951585	0	0	0.230272195365	0	0	0	6.70656847028066e-05	0	0	0	0	0	0.008035272813318	0	0.0302002945049207	0	0.0045496313818891	0.0141224769555336	0	0	0	0	0	0.00601749908231374	0.0807793413841112	0	0	0	0	0	0	0	0	0.00448327205572594	0	0.0417543543669876	0.104808626985699
chan-on_0715T	16.8664835710589	11.8498517565239	0.29963946732182	0	5.47763107961331	0	0	0	0	0	0	0.281364841625075	0	0	0	0	0	0.242735005160484	16.2387201582292	0	0	0.214097390899047	0.42021727384137	0.337296219164636	0	0	0	0	0	0	0	0.10280636503052	0	0	0	0	0	0	0	0.0204651734297397	0	0	0	0	0	0	0	0	0	0.0271765696497498	0	22.6640671835754	0	0	0	1.10540189298158	0.0380965193037909	0	0	0.221544031847853	0.047078856283191	0.0258049874976565	0.44877990361267	2.15286398601979	0.282220251830421	0	0.235228416830917	0.138285134567388	0.37643300206781	0	0	0	0.518212266544125	0.984636650959771	0	0	0	0	0	0	0	0	0.0549315514245066	0.846850028791277	7.08819700968772	10.670795347524	0.168197395145934	0.118170108779092	0.00298809041458554	0	0.054624502806398	0	0	0	0	0	0	0.00280585062367062	0	0	0	0	0	0.00242062285281468	0.161937158958525	0	0	0.00213504037786223	0.0041905267661555	0.00336361430745474	0	0	0	0	0	0	0	0.00102521445740038	0	0	0	0	0	0	0	0.000204084559036267	0	0	0	0	0	0	0	0	0	0.000271012520471865	0	0.226012556063013	0	0	0	0.0110233836356925	0.000379909379689519	0	0	0.00220930040988961	0.000469483811484566	0.00025733471120956	0.00447536147433936	0.0214689750253193	0.00281438101874167	0	0.00234576500837148	0.00137901888817833	0.0037538974930976	0	0	0	0.00516776084346076	0.00981907812371899	0	0	0	0	0	0	0	0	0.000547793131982809	0.00844503054367307	0.0706855266118656	0.106412221256871
chan-on_17231203T	2.95267157876345	1.18953384753991	0.131248964187371	0.677452911063541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18473740018606	0	0	0.101393874977128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00655354979408931	0	5.32357027325991	0	0	0.0714840144196024	0	0.296419000497393	1.07871634908911	0	0.00503912299616661	0.546999974203219	1.51727685204918	0.00114725437968491	0.549592585927425	0	0	0	0	1.34284573747696	0	0	0	0	2.79179697052976	0	0	0	0	0	0	0	0	0	0.197984195064609	0.00473319954813272	2.90905007795259	0.123644930809123	0.04981245842986	0.0054961307625391	0.0283687555762535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0914872167378798	0	0	0.00424593061625439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274433911537046	0	0.222927765766076	0	0	0.00299343688625596	0	0.0124127271961478	0.0451719078088768	0	0.0002110163618199	0.0229059589455844	0.0635368974792898	4.80419798181588e-05	0.0230145261494549	0	0	0	0	0.0562324877212385	0	0	0	0	0.11690820805707	0	0	0	0	0	0	0	0	0	0.00829070942942982	0.00019820563006189	0.121818253745429
chan-on_77071507T	8.66701873982201	0.718629337307893	0.767020539081718	4.08324110183257	0	0	0	0	0	0	0	0	0	0	6.08569679302247	0.675241947851544	0	0.19650939376448	0.259336782163024	0	0	0	0.0497100200019304	0	15.6501860281146	0	0	0	1.18412800179024	0.13440452762685	0	8.01981481591767	0	0	0.0971572991273972	0.120737321381449	16.674854305918	0	0	0	0	0	0	0	0	0	0	0.0971429492797896	0.108288109935469	0.153975664632116	0	44.506802271055	0	0	0.0245724983880976	0.413264777494445	0.0744558494138523	8.27591780700554	4.74804084811824	3.89102192441623	0.804204979718379	2.36990952034265	0	0.278909990277034	0	2.42700907441497	0	0.154265790397784	9.18737627359136	0	0	0	0.189416024410661	5.69088969121826	0	0	0	0	0	0	0	12.3843368442079	0.0299236752240253	0.690583150359732	1.31358542075884	4.59922989933314	0.0522749426868455	0.00433439785335313	0.00462626837714136	0.0246279835065008	0	0	0	0	0	0	0	0	0	0	0.0367057532255091	0.0040727077191503	0	0.00118524230820757	0.00156418439040337	0	0	0	0.00029982494841314	0	0.0943937704783318	0	0	0	0.00714204333527782	0.000810658103952641	0	0.0483713457241031	0	0	0.000586002222443296	0.000728224634657719	0.100574035815603	0	0	0	0	0	0	0	0	0	0	0.000585915671636869	0.000653137475581335	0.000928701008436741	0	0.268441849237532	0	0	0.000148208511308329	0.00249259788244761	0.000449078902175012	0.0499160255711116	0.0286377093047891	0.0234686175486792	0.00485054555496639	0.0142940598224051	0	0.00168223978673663	0	0.0146384545913768	0	0.000930450895938724	0.0554134682942125	0	0	0	0.0011424587989573	0.0343244824288569	0	0	0	0	0	0	0	0.0746958692694427	0.000180484022738807	0.00416523786197531	0.00792286305658252	0.0277401591722188
gao_P0872T	0.246643065408044	14.1350946787429	0	27.6031160949088	0	0	0	0	0	0	0	0.540433119000105	0	0	0.275238058126918	0	0	1.00110404222244	44.1089688303333	0	0	0	0	0	0.18653579081009	0	0	0.0235807028928182	454.036745251217	0	0	78.2454897547455	0	0	0	0	19.7056869538507	0	0	0	0	0	0	0	0	0	0	1.55209597341557	0.692682819666182	0.411071443717676	0	0.191964070293295	0	0	0	0	0.0240597170534249	0	0	1.39299551794982	0.0964407040292343	0	0.0457827507294944	0.166683706537491	0	0	0	0	0.593533344114329	0	0	0	0	6.43323355484263	0	0	0	0	0	0	0	10.0044431152852	71.0991904158373	1.46810470054114	0.0599263903438682	0	0.000335870008093591	0.0192486837458768	0	0.0375889701616683	0	0	0	0	0	0	0	0.000735943156367738	0	0	0.000374809681585061	0	0	0.0013632689092941	0.060066070349614	0	0	0	0	0	0.000254017997487498	0	0	3.21113867862474e-05	0.618291558491718	0	0	0.106552005562109	0	0	0	0	0.026834523913048	0	0	0	0	0	0	0	0	0	0	0.00211359069143372	0.000943271540445201	0.000559782894767725	0	0.000261410041009752	0	0	0	0	3.27636917263184e-05	0	0	0.00189693318607644	0.00013132961994801	0	6.23453687320278e-05	0.000226984114761944	0	0	0	0	0.000808253208991274	0	0	0	0	0.00876055526863594	0	0	0	0	0	0	0	0.0136237051082043	0.0968204219360804	0.0019992142768629	8.16056886761281e-05	0
gao_P4139T	0.197736359778615	0.416516800429367	6.3841692696557	27.9005203785435	0.289071768083076	0	0	0	0	0	0	0.502737955034023	0	0	0.361731595487094	0.0295203688742722	0	17.5467681325054	0	0	0	0.302048994020324	6.06677153202969	0.231113580845725	1.0426190852218	0	0	0	2.17031649915418	0	0	26.9076528923951	0	0	0	0.997339350096311	1.22740048051396	0	0	12.0287709111068	0	0	0	0	0	0	0	23.1501567836862	0.0372526156061382	3.29070586345511	0	1.62082367503398	0.104844947692751	0	0	1.43734254583558	0.0124205075235619	0.102402571794563	1.34634213616173	14.4579987507097	4.54016437223877	0.0865823229969213	2.15273623749802	1.15751709634051	0.0926594044665378	0.191461039575693	1.11376725584081	0.330837436705991	0	0.664206239201258	0	0	0	0.944092477643609	0	0	0	0	0	0	0	0	0.0309114712511293	0.375241851130109	2.80125323396942	2.5437594842191	0.00118271658969059	0.00249130372534516	0.0381855057667104	0.166880832385346	0.00172901926638997	0	0	0	0	0	0	0.00300701661723502	0	0	0.00216361805930291	0.000176569600251958	0	0.104952138235998	0	0	0	0.00180663969199773	0.0362870609372373	0.00138235510391244	0.00623619697561157	0	0	0	0.0129812712811276	0	0	0.160942213668249	0	0	0	0.0059653661887514	0.00734142629167108	0	0	0.0719474502619634	0	0	0	0	0	0	0	0.138467576285203	0.000222818335161397	0.0196826340934863	0	0.00969460068736062	0.000627107018255471	0	0	0.0085971486272485	7.42905367376046e-05	0.00061249848345549	0.00805284967125278	0.0864773428383878	0.0271559956346969	0.000517873141272839	0.0128761188087389	0.006923434183906	0.000554221868836468	0.0011451821407004	0.00666175412560391	0.00197883143657023	0	0.00397280368142126	0	0	0	0.00564688172049551	0	0	0	0	0	0	0	0	0.000184890173468279	0.00224442668497927	0.0167550807319876	0.0152149384439819
gao_P5549T	0	0	0.035248732363633	2.10169308496685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673333157615375	0	0	0	1.06785346485525	0	0	0.00100195208691062	0	0	0	0	2.20178756821165	0	0	1.03939850510547	0	0	0	0	0	0.596164852610647	0	0.0130985034556687	0.0365127240025894	0.00567240794497023	0	0.0186008224886604	0.0689143633585317	0	0.771906023087334	0	0	1.00342467589224	2.65544980674898	0.676413170213417	5.24055472543619	0.846804708809923	0.256111336941156	0.331841222804153	0	0	0	0	1.26594012765475	0	0	0	0	0	0	0	0	0	0	0	0	0.474785046011345	0	1.84395274610347	1.69145837113187	0.00634463338410002	0	0	0.00141423347538486	0.0843231661519711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0270151641699522	0	0	0	0.0428439270162835	0	0	4.01998621517143e-05	0	0	0	0	0.0883391111069786	0	0	0.0417022701701955	0	0	0	0	0	0.0239190528247115	0	0.000525532148882689	0.00146494676827657	0.000227585750291904	0	0.000746293669848266	0.0027649504836385	0	0.0309700594744676	0	0	0.0402589446915291	0.106540739399276	0.0271387390229659	0.210259133458786	0.0339751101956816	0.0102755816121616	0.0133139813642339	0	0	0	0	0.0507914692617276	0	0	0	0	0	0	0	0	0	0	0	0	0.0190491078871858	0	0.0739822264717207	0.0678639170906082	0.000254556471088759
gao_P7251T	3.54640447221182	0.253321840084168	9.94570957800934	2.87067440381417	53.1685634221971	0	0	0	0	0	0	0	0	0	0	0	0	0.534568451911121	0	0	23.0615591936162	1.38607166695827	0.0536615954455124	0.277038470762487	0.102835411780806	0	1.45623010415562	0.80956151416514	0.210550412868816	0	0	8.06011509162047	0	0	0	0.239671503494634	45.6247825337735	0	0	1.73218715670069	0	0	0	0	0	0.13392492549051	0	6.67101539164658	1.9897775032448	0.434336523913165	0	0.150906247131194	0	0	0	0.295643181617271	0	0.328576145928877	0.0342424964709809	19.0030216262761	5.04688718191829	8.78482742775377	0.536755011675638	5.03405370442862	0.062601775051609	0	0.0133466170837782	0	2.06840720647198	0	0	0	0.365506309920492	56.0619424666937	0	0	0	0	0	0	0	0.0296703550259568	2.03063814294765	16.0383855199738	2.21726659481814	0	0.0126357096539104	0.00090257646734286	0.035436200104796	0.0102281080913721	0.189437650268752	0	0	0	0	0	0	0	0	0	0	0	0	0.00190464787686119	0	0	0.0821674934205297	0.00493852274336691	0.000191194305367037	0.000987077956546475	0.000366398817614891	0	0.00518849469358978	0.00288443811757064	0.000750183433775688	0	0	0.0287178957935666	0	0	0	0.000853940816453347	0.162559434389617	0	0	0.00617171959651057	0	0	0	0	0	0.000477169619872562	0	0.0237685842791196	0.00708950459652541	0.00154752517691041	0	0.000537673448883784	0	0	0	0.00105336586205698	0	0.00117070481150414	0.000122004764719494	0.0677070722468519	0.0179818747653983	0.0313000193876856	0.00191243850947003	0.0179361495536578	0.000223047838894191	0	4.75535093794199e-05	0	0.00736965935832338	0	0	0	0.00130228563747189	0.199746654165921	0	0	0	0	0	0	0	0.000105714391681502	0.00723508956394912	0.0571441820400921	0.00790003992408768	0
gao_P7913T	3.54243684823115	0	0	0.124290150838326	1.38524358898169	0	0	0	0	0	0	0	0	0	1.5343974850963	0.0593062732768048	0	0.456037330936734	0.193994810091396	0	0	28.2629357590556	1.54917771393091	0.757855423766815	0	0	0	0	0	0.0442119893723797	0	9.23820842961315	0	0	0.00761902336209715	0.514803512085699	0.0528674498837474	0	0	0.00311696662849012	0	0	0	0	0	0.257193795933818	0	0.345770506263428	0	0	0	2.10535254119926	0	0	0.332362547031866	0.10925600746465	0.0356489185136596	0	0.705348526561062	8.85971681990244	0.251905188367594	0.243358392112208	0.709050087265884	0.208154836398142	0	0.298428239923572	0	0.0496054859969266	0.305980884383431	2.06071382520864	0	0	0	0.464272390019119	0	0	0	0	0	0	0	0	0	2.05529672331165	0.728799279864744	2.78226107871363	0.0501513118136212	0	0	0.00175961192171072	0.019611297574304	0	0	0	0	0	0	0	0	0	0.0217229127908167	0.000839616210827872	0	0.00645625352329988	0.00274644111608535	0	0	0.400126626033857	0.0219321608019227	0.0107291803059106	0	0	0	0	0	0.000625922030486411	0	0.130788011587023	0	0	0.000107864736258769	0.00728822349232534	0.000748459909803253	0	0	4.41278058001557e-05	0	0	0	0	0	0.00364116759423572	0	0.00489517392080813	0	0	0	0.0298060900715862	0	0	0.0047053535307729	0.00154676916840648	0.000504692138432797	0	0.00998582484554539	0.125429595459741	0.00356629523419745	0.00344529574645065	0.0100382289202143	0.0029469087390871	0	0.00422493564616981	0	0.000702279335520212	0.00433186063694641	0.0291741267478864	0	0	0	0.00657283965695264	0	0	0	0	0	0	0	0	0	0.0290974352561247	0.0103178240008118	0.0393892816960571
gao_P9678T	458.485880557269	0	0	0	8.86000285779355	0	0	0	0	0	0	0	0	2.06090885261927	0	0	0	93.4042261445012	0	0	650.194585014972	2.33376525581809	0	0	0	0	163.280858727383	185.635989797459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.5939631717464	0	18.1841729249282	0	0	0	0	0	0	0	0	0	21.6631801975811	0	0	0	0	0	0	0	0	0	311.915925507584	0	0	0	0	0	0	0	0	0	0	0	0	0.231020241486248	0	0	0	0.0044643468568508	0	0	0	0	0	0	0	0	0.00103844345268508	0	0	0	0.0470641906213369	0	0	0.327617744434438	0.0011759293706406	0	0	0	0	0.0822733807362478	0.09353760499543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0345628831953884	0	0.00916257664301154	0	0	0	0	0	0	0	0	0	0.0109155665045178	0	0	0	0	0	0	0	0	0	0.157167091703204	0	0	0	0	0	0	0	0	0	0	0	0
jiao_CHOL01	0.0110466662136596	0	0.050562687413053	0	0.126094929550765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00145206249119	0	0	0	0	0	0	0	0	0	0	2.69851587383514	0	0	0	0	0	0	0	0.0811563619395521	0	0.283341984870582	0	1.11212124132211	0	0	0	1.20364987272801	0	0	0	0	0.00585730638401439	1.71391473514809	0	0	0	0	0	0	1.6310817182144	0	0	0	0	5.70778586339138	0	0	0	0	0	0	0	0	0.337523432423031	0.408382169110744	0	1.61204091560809	0.000581877322313352	0	0.00266336291799004	0	0.00664198397463691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105425432826136	0	0	0	0	0	0	0	0	0	0	0.142142901805584	0	0	0	0	0	0	0	0.00427486860385869	0	0.0149248897600959	0	0.0585804004096846	0	0	0	0.0634016228425319	0	0	0	0	0.000308530527561773	0.0902795556118271	0	0	0	0	0	0	0.0859163700895821	0	0	0	0	0.300654612920355	0	0	0	0	0	0	0	0	0.017778868961703	0.0215113155812423	0	0.0849134058448983
